Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold
3215,Ford,2016,2100000,80000,Central,Kansas,Manhattan,Diesel,Individual,Automatic,First_Owner,10.91,3198,197,470Nm@ 1750-2500rpm,7,N
3216,Hyundai,2018,540000,30000,Central,Kansas,Manhattan,Diesel,Individual,Manual,First_Owner,24,1186,73.97,190.24nm@ 1750-2250rpm,5,N
3217,Hyundai,2012,175000,60000,West,Washington,Des Moines,LPG,Individual,Manual,Second_Owner,17.8,1086,63,"9.8@ 3,000(kgm@ rpm)",5,N
3218,Hyundai,2018,1150000,44000,West,Washington,Des Moines,Diesel,Individual,Automatic,First_Owner,17.01,1582,126.2,259.9Nm@ 1900-2750rpm,5,N
3219,Maruti,2020,350000,5000,West,Washington,Des Moines,Petrol,Individual,Manual,First_Owner,22.05,796,47.3,69Nm@ 3500rpm,5,N
3220,Hyundai,2019,690000,18000,West,Washington,Bremerton,Petrol,Individual,Manual,First_Owner,18.6,1197,81.86,114.73nm@ 4000rpm,5,N
3221,Hyundai,2015,535000,80000,West,Washington,Burien,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
3222,Maruti,2016,730000,100000,West,Washington,Burien,Diesel,Individual,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N
3223,Hyundai,2016,280000,19000,West,Washington,Burien,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
3224,Maruti,2019,650000,33000,West,Washington,Burien,Petrol,Individual,Automatic,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,N
3225,Toyota,2012,520000,162000,West,Washington,Edmonds,Diesel,Individual,Manual,Fourth_Above_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),7,N
3226,Hyundai,2020,360000,65000,West,Washington,Burien,Petrol,Individual,Manual,Second_Owner,20.14,1197,81.86,113.75nm@ 4000rpm,5,N
3227,Maruti,2011,250000,170000,West,Washington,Edmonds,Diesel,Individual,Manual,First_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,N
3228,Volkswagen,2017,575000,40000,West,Washington,Bremerton,Diesel,Individual,Manual,First_Owner,21.66,1498,108.62,250Nm@ 1500-3000rpm,5,N
3229,Tata,2012,170000,120000,West,Washington,Burien,Diesel,Individual,Manual,Third_Owner,19.09,1396,69,135Nm@ 2500rpm,5,N
3230,Maruti,2017,711000,53000,West,Washington,Burien,Diesel,Individual,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N
3231,Maruti,2013,250000,90000,West,Washington,Des Moines,Petrol,Individual,Manual,First_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,N
3232,Maruti,2017,675000,35000,West,Washington,Des Moines,Diesel,Individual,Manual,First_Owner,26.59,1248,74,190Nm@ 2000rpm,5,N
3233,Maruti,2016,325000,50000,West,Washington,Burien,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,N
3234,Maruti,2016,250000,20000,West,Washington,Des Moines,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
3235,Maruti,2019,740000,38000,West,Idaho,Post Falls,Diesel,Individual,Automatic,First_Owner,28.4,1248,74,190Nm@ 2000rpm,5,N
3236,Honda,2019,690000,1303,West,Idaho,Nampa,Petrol,Dealer,Manual,First_Owner,17.8,1198,86.7,109Nm@ 4500rpm,5,N
3237,Audi,2018,3975000,31800,West,Idaho,Pocatello,Diesel,Dealer,Automatic,First_Owner,17.01,1968,188,400nm@ 1750-3000rpm,5,N
3238,Lexus,2019,5150000,20000,West,Idaho,Nampa,Petrol,Dealer,Automatic,First_Owner,22.37,2487,214.56,202Nm@ 3600-5200rpm,5,N
3239,Jaguar,2017,3200000,45000,West,Idaho,Pocatello,Diesel,Dealer,Automatic,First_Owner,19.33,1999,177,430Nm@ 1750-2500rpm,5,N
3240,Jeep,2017,4100000,17000,West,Idaho,Pocatello,Petrol,Individual,Automatic,First_Owner,9.5,3604,280,347Nm@ 4300rpm,5,N
3241,Land,2019,4500000,21000,West,Idaho,Nampa,Diesel,Dealer,Automatic,First_Owner,12.83,1999,148.31,382nm@ 1750-2250rpm,7,N
3242,BMW,2018,3790000,29500,West,Idaho,Nampa,Diesel,Dealer,Automatic,First_Owner,22.48,1995,187.74,400Nm@ 1750-2500rpm,5,N
3243,Honda,2017,1750000,73000,West,California,Paradise,Petrol,Dealer,Automatic,First_Owner,12,2354,187.4,226Nm@ 4400rpm,5,N
3244,Skoda,2018,1864999,50000,West,California,Paradise,Petrol,Dealer,Automatic,First_Owner,14.67,1798,177.46,250@ 1250-5000rpm,5,N
3245,Maruti,2017,800000,28050,West,California,Palo Alto,Diesel,Dealer,Manual,First_Owner,28.09,1248,88.5,200Nm@ 1750rpm,5,N
3246,Honda,2017,1825000,58000,West,California,Paradise,Petrol,Dealer,Automatic,First_Owner,12,2354,187.4,226Nm@ 4400rpm,5,N
3247,Tata,2017,1295000,58000,West,California,Paradise,Diesel,Dealer,Automatic,First_Owner,17.6,2179,153.86,400Nm@ 1750-2500rpm,7,N
3248,Renault,2014,425000,69000,West,California,Paradise,Diesel,Dealer,Manual,First_Owner,19.87,1461,83.8,200Nm@ 1750rpm,5,N
3249,Mercedes,2016,4090000,70000,East,Vermont,Bennington,Diesel,Dealer,Automatic,First_Owner,12,2987,224,510Nm@ 1600-2800rpm,7,N
3250,Hyundai,2015,910000,40000,West,California,Paradise,Diesel,Dealer,Automatic,First_Owner,17.6,1582,126.2,259.87NM@ 1500-3000rpm,5,N
3251,Toyota,2013,625000,39000,West,California,Paradise,Petrol,Dealer,Automatic,First_Owner,14.28,1798,138.03,173Nm@ 4000rpm,5,N
3252,Volvo,2018,3400000,22000,Central,Texas,Friendswood,Diesel,Dealer,Automatic,First_Owner,18,1969,190,400Nm,5,N
3253,Maruti,2015,535000,40000,Central,Texas,Friendswood,Diesel,Dealer,Manual,First_Owner,26.21,1248,88.5,200Nm@ 1750rpm,5,N
3254,Mahindra,2011,325000,142000,Central,Texas,Friendswood,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
3255,Maruti,2016,500000,22947,East,Pennsylvania,Levittown,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,113Nm@ 4200rpm,5,N
3256,Hyundai,2013,300000,30000,East,Pennsylvania,Levittown,Petrol,Individual,Manual,Second_Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5,N
3257,Hyundai,2016,270000,7672,East,Pennsylvania,Levittown,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
3258,Maruti,2010,160000,36659,East,Rhode Island,Cranston,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
3259,Maruti,2016,210000,60000,West,California,Fresno,Petrol,Individual,Manual,First_Owner,16.8,796,34.2,59Nm@ 2500rpm,8,N
3260,Mahindra,2014,850000,120000,East,New Jersey,Dumont,Diesel,Individual,Manual,First_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,N
3261,Mahindra,2014,880000,120000,East,Maine,Bangor,Diesel,Individual,Manual,First_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,N
3262,Maruti,2010,150000,39000,West,California,Fresno,Petrol,Individual,Manual,First_Owner,16.9,1061,64.9,"8.6@ 3,500(kgm@ rpm)",5,N
3263,Mahindra,2015,775000,45000,West,California,Fresno,Diesel,Individual,Automatic,First_Owner,18.49,1493,100,230Nm@ 1500-2250rpm,7,N
3264,Maruti,2009,160000,70000,West,California,Fresno,Petrol,Individual,Manual,Third_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
3265,Ford,2012,220000,100000,East,Rhode Island,Warwick,Diesel,Individual,Manual,Second_Owner,20,1399,68,160Nm@ 2000rpm,5,N
3266,Hyundai,2017,670000,48000,East,New Jersey,Lyndhurst,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
3267,Hyundai,2018,780000,35000,East,Rhode Island,Coventry,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
3268,Maruti,2017,515000,23000,East,Maine,Saco,Petrol,Individual,Manual,First_Owner,21.4,1197,83.1,115Nm@ 4000rpm,5,N
3269,Hyundai,2017,800000,14000,South,Kentucky,Covington,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
3270,Hyundai,2017,800000,14000,South,Kentucky,Covington,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
3271,Mahindra,2014,850000,60000,South,Kentucky,Bowling Green,Diesel,Individual,Manual,First_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,N
3272,Hyundai,2013,200000,60000,South,Kentucky,Bowling Green,Petrol,Individual,Manual,Second_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
3273,Skoda,2008,140000,150000,South,Kentucky,Covington,Diesel,Individual,Manual,Third_Owner,19.4,1422,70,155 Nm at 1600-2800 rpm,5,N
3274,Hyundai,2016,800000,80000,South,Kentucky,Covington,Petrol,Individual,Automatic,Second_Owner,17.01,1591,121.3,154.9Nm@ 4200rpm,5,N
3275,Maruti,2013,250000,35000,Central,Indiana,Frankfort,Petrol,Individual,Manual,First_Owner,20.92,998,67.1,90Nm@ 3500rpm,5,N
3276,Maruti,2017,800000,44500,Central,Indiana,Frankfort,Diesel,Individual,Manual,First_Owner,25.1,1248,88.5,200Nm@ 1750rpm,5,N
3277,Maruti,2015,600000,60000,Central,Indiana,Frankfort,Diesel,Individual,Manual,Third_Owner,26.21,1248,88.5,200Nm@ 1750rpm,5,N
3278,Renault,2012,250000,120000,Central,Kansas,Wichita,Diesel,Individual,Manual,Third_Owner,21.8,1461,78,240Nm@ 2000rpm,5,N
3279,Honda,2016,500000,80000,South,Kentucky,Bowling Green,Diesel,Individual,Manual,Second_Owner,25.8,1498,98.6,200Nm@ 1750rpm,5,N
3280,Maruti,2019,750000,9900,South,Kentucky,Covington,Petrol,Individual,Manual,First_Owner,11.96,1298,80,103Nm@ 4500rpm,8,N
3281,Maruti,2014,650000,68000,East,Ohio,Cincinnati,Diesel,Individual,Manual,First_Owner,22.9,1248,74,190Nm@ 2000rpm,5,N
3283,Honda,2016,950000,60000,East,Ohio,Cincinnati,Diesel,Individual,Manual,First_Owner,21.9,1498,98.6,200Nm@ 1750rpm,7,N
3284,Chevrolet,2015,580000,110000,East,Ohio,Cleveland,Diesel,Individual,Manual,Second_Owner,13.58,2499,72.4,171Nm@ 1800rpm,10,N
3285,Hyundai,2019,640000,10000,East,Ohio,Cincinnati,Petrol,Individual,Manual,First_Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,N
3286,Mahindra,2014,800000,80000,East,Ohio,Cincinnati,Diesel,Individual,Automatic,First_Owner,11.79,2179,120,290Nm@ 1800-2800rpm,8,N
3287,Maruti,2011,347000,30000,East,Ohio,Cincinnati,Petrol,Individual,Manual,First_Owner,19,998,66.1,90Nm@ 3500rpm,5,N
3288,Mahindra,2014,1000000,120000,East,Ohio,Canton,Diesel,Individual,Manual,Third_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,N
3289,Hyundai,2016,300000,35000,East,Ohio,Canton,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
3290,Tata,2017,493000,40000,East,Ohio,Cleveland,Petrol,Individual,Manual,First_Owner,20.3,1199,84,114Nm@ 3500rpm,5,N
3291,Hyundai,2014,370000,60000,East,Ohio,Cincinnati,Petrol,Individual,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,N
3292,Maruti,2008,250000,90000,East,Ohio,Cleveland,Diesel,Individual,Manual,Fourth_Above_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,N
3293,Datsun,2017,300000,20000,East,Ohio,Canton,Petrol,Individual,Manual,First_Owner,22.5,999,67,91Nm@ 4250rpm,5,N
3294,Renault,2017,450000,40000,East,Ohio,Cincinnati,Petrol,Individual,Automatic,First_Owner,24.04,999,67,91Nm@ 4250rpm,5,N
3295,Ford,2010,185000,124316,East,Ohio,Reynoldsburg,Diesel,Dealer,Manual,Second_Owner,20,1399,68,160Nm@ 2000rpm,5,N
3296,Mahindra,2019,1225000,6544,East,Ohio,Reynoldsburg,Diesel,Individual,Manual,First_Owner,20,1497,115,300Nm@ 1500-2500rpm,5,N
3297,Toyota,2015,1000000,50000,East,Ohio,Reynoldsburg,Diesel,Individual,Manual,First_Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,8,N
3298,Hyundai,2016,600000,10000,East,Ohio,Reynoldsburg,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N
3299,Mahindra,2018,1100000,50000,East,Rhode Island,Barrington,Diesel,Individual,Manual,First_Owner,15.1,2179,152.87,360Nm@ 1750-2800rpm,7,N
3300,Hyundai,2015,360000,30000,East,New Jersey,Linden,Petrol,Individual,Manual,Second_Owner,18.9,1197,81.86,113.75Nm@ 4000rpm,5,N
3301,Maruti,2012,285000,69000,East,Maine,Westbrook,Petrol,Individual,Manual,First_Owner,17.5,1298,85.8,114Nm@ 4000rpm,5,N
3302,Mahindra,2016,350000,49600,East,New Jersey,Passaic,Diesel,Individual,Manual,Second_Owner,25.32,1198,77,190Nm@ 1750-2250rpm,6,N
3303,Hyundai,2008,130000,30000,East,Vermont,Essex Junction,Petrol,Individual,Manual,Second_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,N
3304,Chevrolet,2016,500000,198000,East,Massachusetts,Grafton,Diesel,Individual,Manual,First_Owner,18.2,1248,73.74,172.5Nm@ 1750rpm,8,N
3305,Hyundai,2010,350000,80000,East,New Jersey,Roselle,Petrol,Individual,Manual,First_Owner,17,1197,80,"11.4 kgm at 4,000 rpm",5,N
3306,Maruti,2019,685000,19000,East,New Hampshire,Bedford,Petrol,Individual,Automatic,First_Owner,21.4,1197,83.1,115Nm@ 4000rpm,5,N
3307,Maruti,2020,399000,5000,East,New Hampshire,Merrimack,CNG,Individual,Manual,First_Owner,21.94,1196,61.7,85Nm@ 3000rpm,5,N
3308,Hyundai,2017,525000,10000,East,New Jersey,Iselin,Petrol,Individual,Manual,First_Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,N
3309,Maruti,2017,765000,40000,East,New Jersey,Hackensack,Petrol,Individual,Manual,First_Owner,17.5,1373,91.1,130Nm@ 4000rpm,7,N
3310,Maruti,2012,450000,97000,East,New Jersey,New Brunswick,Diesel,Individual,Manual,Third_Owner,22.9,1248,74,190Nm@ 2000rpm,5,N
3312,Nissan,2014,390000,30000,East,New Jersey,Sayreville,Petrol,Individual,Manual,First_Owner,19.69,1198,67.04,104Nm@ 4000rpm,5,N
3313,Maruti,2017,940000,120000,East,New Jersey,Passaic,Diesel,Individual,Manual,First_Owner,24.52,1248,88.5,200Nm@ 1750rpm,7,N
3314,Renault,2013,650000,120000,East,Connecticut,Meriden,Diesel,Individual,Manual,Second_Owner,19.01,1461,108.45,248Nm@ 2250rpm,5,N
3315,Ford,2012,320000,103994,East,Maine,Gorham,Diesel,Individual,Manual,Fourth_Above_Owner,20,1399,68,160Nm@ 2000rpm,5,N
3316,Toyota,2003,145000,70000,East,Vermont,South Burlington,Petrol,Individual,Manual,Second_Owner,13.4,1794,125,"16.1@ 4,200(kgm@ rpm)",5,N
3317,Ford,2017,670000,70000,East,Massachusetts,Southbridge,Diesel,Individual,Manual,First_Owner,25.83,1498,99,215Nm@ 1750-3000rpm,5,N
3318,Maruti,2011,350000,115000,East,Massachusetts,Somerset,Diesel,Individual,Manual,Fourth_Above_Owner,21.5,1248,88.8,200Nm@ 1750rpm,5,N
3319,Tata,2012,285000,178000,East,Connecticut,Naugatuck,Diesel,Individual,Manual,Second_Owner,22.3,1248,74,190Nm@ 1750-3000rpm,5,N
3320,Maruti,2011,300000,40000,East,Maine,Sanford,Petrol,Individual,Manual,Third_Owner,19,998,67.1,90Nm@ 3500rpm,5,N
3321,Ford,2011,300000,80000,East,Connecticut,Greenwich,Diesel,Individual,Manual,First_Owner,20,1399,68,160Nm@ 2000rpm,5,N
3322,Audi,2009,810000,98000,East,Massachusetts,Palmer,Diesel,Individual,Automatic,Fourth_Above_Owner,12.07,2967,241.4,550Nm@ 1750-2750rpm,7,N
3323,Tata,2009,90000,118000,East,New Hampshire,Dover,Diesel,Individual,Manual,Second_Owner,16.8,1405,62,"12.5@ 2,500(kgm@ rpm)",5,N
3324,Maruti,2004,100000,100000,East,Pennsylvania,West Mifflin,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
3325,Tata,2009,90000,120000,East,Pennsylvania,West Mifflin,Diesel,Individual,Manual,Second_Owner,17.88,1396,52.8,85Nm@ 2500rpm,5,N
3326,Mahindra,2013,459999,120000,East,Connecticut,Norwalk,Diesel,Individual,Manual,Second_Owner,13.5,2609,115,277.5Nm@ 1700-2200rpm,5,N
3327,Toyota,2009,525000,217000,Central,North Dakota,Grand Forks,Diesel,Individual,Manual,Fourth_Above_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),8,N
3328,Maruti,2011,250000,65000,Central,North Dakota,Grand Forks,Petrol,Individual,Manual,Second_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,N
3329,Hyundai,2012,300000,41000,Central,North Dakota,Minot,Petrol,Individual,Manual,Second_Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5,N
3330,Maruti,2005,130000,120000,Central,North Dakota,Bismarck,Petrol,Individual,Manual,Second_Owner,16.1,1298,88.2,"11.5@ 4,500(kgm@ rpm)",5,N
3331,Maruti,2011,199000,70000,Central,North Dakota,Fargo,Petrol,Individual,Manual,Third_Owner,20.92,998,67.1,90Nm@ 3500rpm,5,N
3332,Renault,2012,545000,90000,Central,North Dakota,Fargo,Diesel,Individual,Manual,Second_Owner,20.46,1461,83.8,200Nm@ 1900rpm,5,N
3333,Maruti,2014,570000,80000,Central,North Dakota,Fargo,Diesel,Individual,Manual,Second_Owner,20.77,1248,88.8,200Nm@ 1750rpm,7,N
3334,Honda,2006,150000,120000,Central,North Dakota,Fargo,Petrol,Individual,Manual,Second_Owner,16.9,1497,100,"13.5@ 4,800(kgm@ rpm)",5,N
3335,Maruti,2009,114999,100000,Central,North Dakota,Bismarck,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
3336,Tata,2018,450000,35000,Central,North Dakota,Fargo,Petrol,Individual,Manual,First_Owner,20.3,1199,84,114Nm@ 3500rpm,5,N
3337,Renault,2019,600000,5000,Central,North Dakota,Fargo,Petrol,Individual,Manual,First_Owner,20,999,72,96Nm@ 3500rpm,7,N
3338,Maruti,2016,610000,110000,Central,North Dakota,Grand Forks,Diesel,Individual,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N
3339,Hyundai,2017,690000,20000,Central,North Dakota,Minot,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N
3340,Tata,2018,790000,15000,Central,North Dakota,Minot,Petrol,Individual,Manual,First_Owner,17,1198,108.5,170Nm@ 1750-4000rpm,5,N
3341,Maruti,2014,254999,40000,Central,North Dakota,Minot,Petrol,Individual,Manual,Second_Owner,20.92,998,67.1,90Nm@ 3500rpm,5,N
3342,Honda,2016,500000,41000,Central,North Dakota,Fargo,Petrol,Individual,Manual,First_Owner,18.7,1199,88.7,110Nm@ 4800rpm,5,N
3343,Mahindra,2011,340000,100000,Central,North Dakota,Minot,Diesel,Individual,Manual,Second_Owner,13.6,2523,63,180 Nm at 1440-1500rpm,7,N
3344,Mahindra,2007,245000,110000,Central,North Dakota,Minot,Diesel,Individual,Manual,Third_Owner,13.6,2523,63,180 Nm at 1440-1500rpm,7,N
3345,Ford,2012,340000,120000,South,Virginia,Salem,Diesel,Individual,Manual,Third_Owner,17.8,1399,67,160Nm@ 2000rpm,5,N
3346,Maruti,2008,221000,35008,South,Virginia,Salem,Petrol,Dealer,Manual,First_Owner,21.79,998,67.05,90Nm@ 3500rpm,5,N
3347,Datsun,2017,270000,31100,Central,Texas,Round Rock,Petrol,Dealer,Manual,First_Owner,22.7,799,53.64,72Nm@ 4386rpm,5,N
3348,Hyundai,2014,455000,42312,Central,Texas,Round Rock,Diesel,Dealer,Manual,First_Owner,24.4,1120,71,180.4Nm@ 1750-2500rpm,5,N
3349,Toyota,2011,300000,72000,Central,Texas,Rosenberg,Petrol,Dealer,Manual,First_Owner,17.6,1496,88.7,132Nm@ 3000rpm,5,N
3350,Toyota,2014,480000,54891,Central,Texas,Richardson,Diesel,Dealer,Manual,First_Owner,23.59,1364,67.04,170Nm@ 1800-2400rpm,5,N
3351,Hyundai,2018,1000000,30000,Central,Texas,Richardson,Diesel,Individual,Automatic,First_Owner,22,1582,126.2,259.87nm@ 1500-3000rpm,5,N
3352,BMW,2017,2600000,44000,Central,Texas,Rosenberg,Diesel,Dealer,Automatic,First_Owner,22.69,1995,190,400Nm@ 1750-2750rpm,5,N
3353,Toyota,2017,1850000,18890,Central,Texas,Rosenberg,Diesel,Dealer,Automatic,First_Owner,11.36,2755,171.5,360Nm@ 1200-3400rpm,7,N
3354,Renault,2013,1000000,75010,Central,Texas,Port Arthur,Diesel,Dealer,Automatic,First_Owner,13.73,1995,148,320Nm@ 2000rpm,5,N
3355,Renault,2012,245000,100000,Central,Texas,Port Arthur,Diesel,Dealer,Manual,First_Owner,23.08,1461,63.1,160Nm@ 2000rpm,5,N
3356,Hyundai,2019,625000,4337,South,Virginia,Salem,Petrol,Dealer,Automatic,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,N
3357,Volkswagen,2018,560000,14495,Central,Texas,Rosenberg,Petrol,Dealer,Manual,First_Owner,18.78,999,75,95Nm@ 3000-4300rpm,5,N
3358,Mahindra,2018,1475000,24000,Central,Texas,Rowlett,Diesel,Dealer,Manual,First_Owner,15.1,2179,152.87,360Nm@ 1750-2800rpm,7,N
3359,Toyota,2010,425000,83585,Central,Texas,Round Rock,Diesel,Dealer,Manual,First_Owner,21.43,1364,87.2,205Nm@ 1800-2800rpm,5,N
3360,Volkswagen,2014,550000,31000,Central,Texas,Port Arthur,Petrol,Dealer,Automatic,Second_Owner,17.21,1197,103.6,175Nm@ 1500-4100rpm,5,N
3361,Toyota,2016,1475000,100000,Central,Texas,Port Arthur,Diesel,Dealer,Manual,First_Owner,13.68,2393,147.8,343Nm@ 1400-2800rpm,7,N
3362,Renault,2017,750000,48406,Central,Texas,Port Arthur,Diesel,Dealer,Manual,First_Owner,19.87,1461,83.8,200Nm@ 1750rpm,5,N
3363,Hyundai,2016,570000,56239,Central,Texas,Rowlett,Diesel,Dealer,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
3364,Maruti,2015,585000,33243,Central,Texas,Rowlett,Petrol,Dealer,Manual,First_Owner,21.4,1197,83.1,115Nm@ 4000rpm,5,N
3365,Honda,2016,600000,26000,Central,Texas,Rowlett,Petrol,Dealer,Automatic,First_Owner,19,1199,88.7,110Nm@ 4800rpm,5,N
3367,Hyundai,2016,530000,120000,Central,Texas,Richardson,Petrol,Individual,Manual,Second_Owner,17.19,1197,81.86,114.73Nm@ 4000rpm,5,N
3368,Hyundai,2016,540000,38000,South,Virginia,Salem,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N
3369,Hyundai,2013,180000,60000,Central,Texas,Rosenberg,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
3370,Maruti,2014,450000,30000,Central,Texas,Rosenberg,Petrol,Individual,Manual,First_Owner,19.1,1197,85.8,114Nm@ 4000rpm,5,N
3371,Chevrolet,2015,200000,50000,Central,Texas,Round Rock,Petrol,Individual,Manual,First_Owner,18.6,1199,76.8,106.5Nm@ 4400rpm,5,N
3372,Tata,2017,425000,42000,South,Virginia,Blacksburg,Petrol,Individual,Manual,First_Owner,23.84,1199,84,114Nm@ 3500rpm,5,N
3373,Chevrolet,2016,400000,30000,South,Virginia,Alexandria,Petrol,Individual,Manual,First_Owner,18.2,1199,82.4,108.5Nm@ 5000rpm,5,N
3374,Ford,2005,150000,15858,South,Virginia,Alexandria,Petrol,Individual,Manual,First_Owner,13.8,1299,70,"10.7@ 2,500(kgm@ rpm)",5,N
3375,Maruti,2017,310000,15000,South,Virginia,Annandale,Petrol,Individual,Manual,First_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,N
3376,Chevrolet,2014,500000,50000,South,Virginia,Annandale,Diesel,Individual,Manual,First_Owner,13.58,2499,72.4,171Nm@ 1800rpm,9,N
3377,Chevrolet,2013,200000,60000,South,Virginia,Arlington,Diesel,Individual,Manual,Second_Owner,25.44,936,57.6,150Nm@ 1750rpm,5,N
3378,Renault,2018,900000,35000,South,Virginia,Arlington,Diesel,Individual,Manual,First_Owner,21.04,1461,83.8,200Nm@ 1900rpm,7,N
3379,Ambassador,2000,75000,90000,South,Virginia,Arlington,Diesel,Individual,Manual,Second_Owner,12.8,1489,35.5,72.9Nm@ 2250rpm,5,N
3380,Maruti,2015,400000,50000,South,Virginia,Annandale,Petrol,Individual,Manual,First_Owner,20.4,1197,83.11,113Nm@ 4200rpm,5,N
3381,Honda,2015,650000,110000,South,Virginia,Annandale,Diesel,Individual,Manual,First_Owner,24.5,1498,98.6,200Nm@ 1750rpm,7,N
3382,Maruti,2015,480000,87847,South,Virginia,Arlington,Diesel,Dealer,Manual,First_Owner,28.4,1248,74,190Nm@ 2000rpm,5,N
3383,Maruti,2009,140000,35000,South,Virginia,Arlington,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
3384,Maruti,2018,550000,5000,South,Virginia,Arlington,Petrol,Individual,Manual,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,N
3385,Maruti,2017,380000,29000,West,California,East Los Angeles,Petrol,Individual,Automatic,First_Owner,20.51,998,67,90Nm@ 3500rpm,5,N
3386,Tata,2016,440000,20000,West,California,East Los Angeles,Diesel,Individual,Manual,First_Owner,19.09,1405,69.01,135Nm@ 2500rpm,5,N
3387,Maruti,2018,630000,15000,Central,Wisconsin,Superior,Petrol,Individual,Manual,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,N
3388,Renault,2017,250000,40000,Central,Wisconsin,Waukesha,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,N
3389,Maruti,2009,120000,17000,Central,Wisconsin,Waukesha,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
3390,Tata,2012,287000,120000,Central,Wisconsin,Waukesha,Diesel,Individual,Manual,First_Owner,21.12,1248,88.8,200Nm@ 1750-3000rpm,5,N
